,timestamp,interval,lastCloseEp,openEp,highEp,lowEp,closeEp,volume,turnoverEv
1618151580,1618151580.0,60.0,594980000.0,595000000.0,596045000.0,595000000.0,595995000.0,2219798.0,3726074152.0
1618151640,1618151640.0,60.0,595995000.0,595995000.0,596185000.0,595995000.0,596180000.0,159713.0,267930467.0
1618151700,1618151700.0,60.0,596180000.0,596185000.0,596600000.0,596185000.0,596600000.0,213919.0,358616107.0
1618151760,1618151760.0,60.0,596600000.0,596600000.0,596645000.0,596595000.0,596645000.0,208623.0,349666444.0
1618151820,1618151820.0,60.0,596645000.0,596660000.0,596660000.0,596655000.0,596660000.0,610818.0,1023735408.0
1618151880,1618151880.0,60.0,596660000.0,596660000.0,596665000.0,596660000.0,596665000.0,223710.0,374934037.0
1618151940,1618151940.0,60.0,596665000.0,596665000.0,596665000.0,596600000.0,596600000.0,328746.0,550987452.0
1618152000,1618152000.0,60.0,596600000.0,596595000.0,596595000.0,596005000.0,596010000.0,1178476.0,1976161793.0
1618152060,1618152060.0,60.0,596010000.0,596015000.0,596035000.0,596015000.0,596035000.0,79793.0,133874058.0
1618152120,1618152120.0,60.0,596035000.0,596030000.0,596035000.0,596010000.0,596010000.0,34680.0,58185115.0
1618152180,1618152180.0,60.0,596010000.0,596005000.0,596010000.0,596005000.0,596005000.0,313667.0,526282310.0
1618152240,1618152240.0,60.0,596005000.0,596010000.0,596010000.0,595865000.0,595865000.0,366473.0,615026856.0
1618152300,1618152300.0,60.0,595865000.0,595870000.0,595870000.0,595865000.0,595865000.0,63510.0,106584470.0
1618152360,1618152360.0,60.0,595865000.0,595840000.0,595840000.0,595515000.0,595515000.0,201445.0,338266913.0
1618152420,1618152420.0,60.0,595515000.0,595515000.0,595670000.0,595515000.0,595670000.0,136840.0,229781664.0
1618152480,1618152480.0,60.0,595670000.0,595665000.0,595670000.0,595665000.0,595670000.0,7029.0,11800156.0
1618152540,1618152540.0,60.0,595670000.0,595675000.0,595675000.0,595670000.0,595670000.0,62532.0,104977428.0
1618152600,1618152600.0,60.0,595670000.0,595675000.0,595830000.0,595670000.0,595825000.0,1004355.0,1686077083.0
1618152660,1618152660.0,60.0,595825000.0,595830000.0,595830000.0,595825000.0,595830000.0,238.0,399440.0
1618152720,1618152720.0,60.0,595830000.0,595835000.0,596450000.0,595835000.0,596450000.0,156094.0,261887893.0
1618152780,1618152780.0,60.0,596450000.0,596440000.0,596535000.0,596440000.0,596535000.0,20140.0,33763181.0
1618152840,1618152840.0,60.0,596535000.0,596570000.0,596570000.0,596550000.0,596550000.0,125040.0,209598354.0
1618152900,1618152900.0,60.0,596550000.0,596550000.0,596555000.0,596455000.0,596455000.0,162193.0,271886881.0
1618152960,1618152960.0,60.0,596455000.0,596455000.0,596455000.0,596090000.0,596090000.0,52708.0,88386117.0
1618153020,1618153020.0,60.0,596090000.0,596090000.0,596095000.0,596090000.0,596095000.0,4349.0,7295865.0
1618153080,1618153080.0,60.0,596095000.0,596095000.0,596095000.0,596090000.0,596090000.0,23473.0,39378261.0
1618153140,1618153140.0,60.0,596090000.0,596090000.0,596095000.0,596090000.0,596090000.0,2752.0,4616712.0
1618153200,1618153200.0,60.0,596090000.0,596095000.0,596655000.0,596095000.0,596625000.0,1208307.0,2026219902.0
1618153260,1618153260.0,60.0,596625000.0,596625000.0,596625000.0,596620000.0,596625000.0,53742.0,90076690.0
1618153320,1618153320.0,60.0,596625000.0,596625000.0,596995000.0,596620000.0,596995000.0,865378.0,1450154048.0
1618153380,1618153380.0,60.0,596995000.0,596995000.0,597450000.0,596995000.0,597450000.0,293322.0,491109931.0
1618153440,1618153440.0,60.0,597450000.0,597450000.0,597450000.0,597445000.0,597450000.0,65086.0,108940338.0
1618153500,1618153500.0,60.0,597450000.0,597450000.0,597450000.0,597075000.0,597100000.0,188419.0,315534422.0
1618153560,1618153560.0,60.0,597100000.0,597080000.0,597080000.0,597080000.0,597080000.0,3086.0,5168483.0
1618153620,1618153620.0,60.0,597080000.0,597085000.0,597675000.0,597085000.0,597500000.0,985702.0,1649634977.0
1618153680,1618153680.0,60.0,597500000.0,597500000.0,597500000.0,597305000.0,597310000.0,136348.0,228269428.0
1618153740,1618153740.0,60.0,597310000.0,597305000.0,597675000.0,597260000.0,597495000.0,325581.0,544917321.0
1618153800,1618153800.0,60.0,597495000.0,597495000.0,597495000.0,597490000.0,597490000.0,16852.0,28204583.0
1618153860,1618153860.0,60.0,597490000.0,597490000.0,597490000.0,597450000.0,597455000.0,10554.0,17664645.0
1618153920,1618153920.0,60.0,597455000.0,597455000.0,597675000.0,597455000.0,597670000.0,612151.0,1024331674.0
1618153980,1618153980.0,60.0,597670000.0,597670000.0,597675000.0,597670000.0,597675000.0,9002.0,15061717.0
1618154040,1618154040.0,60.0,597675000.0,597675000.0,597785000.0,597675000.0,597785000.0,247720.0,414417470.0
1618154100,1618154100.0,60.0,597785000.0,597755000.0,597755000.0,597615000.0,597615000.0,202484.0,338749592.0
1618154160,1618154160.0,60.0,597615000.0,597620000.0,597620000.0,597615000.0,597620000.0,3880.0,6492432.0
1618154220,1618154220.0,60.0,597620000.0,597620000.0,597725000.0,597615000.0,597725000.0,280064.0,468571268.0
1618154280,1618154280.0,60.0,597725000.0,597725000.0,597725000.0,597720000.0,597725000.0,116047.0,194147805.0
1618154340,1618154340.0,60.0,597725000.0,597725000.0,597725000.0,597720000.0,597720000.0,337095.0,563963373.0
1618154400,1618154400.0,60.0,597720000.0,597725000.0,597725000.0,597720000.0,597720000.0,41425.0,69304487.0
1618154460,1618154460.0,60.0,597720000.0,597720000.0,597725000.0,597720000.0,597725000.0,2617.0,4378301.0
1618154520,1618154520.0,60.0,597725000.0,597720000.0,597725000.0,597720000.0,597725000.0,5031.0,8416967.0
1618154580,1618154580.0,60.0,597725000.0,597720000.0,597725000.0,597720000.0,597725000.0,31924.0,53409193.0
1618154640,1618154640.0,60.0,597725000.0,597720000.0,597725000.0,597720000.0,597720000.0,7506.0,12557657.0
1618154700,1618154700.0,60.0,597720000.0,597725000.0,597725000.0,597720000.0,597720000.0,87014.0,145576449.0
1618154760,1618154760.0,60.0,597720000.0,597720000.0,597725000.0,597720000.0,597720000.0,78106.0,130672361.0
1618154820,1618154820.0,60.0,597720000.0,597725000.0,597725000.0,597720000.0,597720000.0,29939.0,50088249.0
1618154880,1618154880.0,60.0,597720000.0,597720000.0,597725000.0,597720000.0,597720000.0,44096.0,73773596.0
1618154940,1618154940.0,60.0,597720000.0,597720000.0,597725000.0,597390000.0,597390000.0,211328.0,353676364.0
1618155000,1618155000.0,60.0,597390000.0,597390000.0,597395000.0,597180000.0,597180000.0,66419.0,111212306.0
1618155060,1618155060.0,60.0,597180000.0,597180000.0,597185000.0,597135000.0,597135000.0,116914.0,195776781.0
1618155120,1618155120.0,60.0,597135000.0,597135000.0,597135000.0,597135000.0,597135000.0,3581.0,5996967.0
1618155180,1618155180.0,60.0,597135000.0,597135000.0,597140000.0,597135000.0,597140000.0,47011.0,78726929.0
1618155240,1618155240.0,60.0,597140000.0,597140000.0,597140000.0,597000000.0,597000000.0,522716.0,875375602.0
1618155300,1618155300.0,60.0,597000000.0,597000000.0,597005000.0,597000000.0,597000000.0,310854.0,520689134.0
1618155360,1618155360.0,60.0,597000000.0,597005000.0,597005000.0,596970000.0,596975000.0,66654.0,111651366.0
1618155420,1618155420.0,60.0,596975000.0,596975000.0,596975000.0,596920000.0,596920000.0,9645.0,16157211.0
1618155480,1618155480.0,60.0,596920000.0,596875000.0,596875000.0,596500000.0,596500000.0,236365.0,396149451.0
1618155540,1618155540.0,60.0,596500000.0,596500000.0,596500000.0,596085000.0,596120000.0,1294241.0,2170690503.0
1618155600,1618155600.0,60.0,596120000.0,596120000.0,596300000.0,596120000.0,596300000.0,201598.0,338081774.0
1618155660,1618155660.0,60.0,596300000.0,596300000.0,596445000.0,596295000.0,596445000.0,194447.0,326070532.0
1618155720,1618155720.0,60.0,596445000.0,596580000.0,596645000.0,596575000.0,596645000.0,4573.0,7665321.0
1618155780,1618155780.0,60.0,596645000.0,596740000.0,596930000.0,596740000.0,596930000.0,7753.0,12988133.0
1618155840,1618155840.0,60.0,596930000.0,596930000.0,596930000.0,596840000.0,596840000.0,16394.0,27463905.0
1618155900,1618155900.0,60.0,596840000.0,596840000.0,596840000.0,596835000.0,596840000.0,3933.0,6589722.0
1618155960,1618155960.0,60.0,596840000.0,596835000.0,596840000.0,596835000.0,596835000.0,12988.0,21761413.0
1618156020,1618156020.0,60.0,596835000.0,596800000.0,596800000.0,596295000.0,596440000.0,82383.0,138138395.0
1618156080,1618156080.0,60.0,596440000.0,596460000.0,597165000.0,596460000.0,597165000.0,1267301.0,2123180856.0
1618156140,1618156140.0,60.0,597165000.0,597200000.0,597755000.0,597200000.0,597755000.0,462420.0,774050199.0
1618156200,1618156200.0,60.0,597755000.0,597755000.0,597860000.0,597755000.0,597855000.0,47646.0,79698227.0
1618156260,1618156260.0,60.0,597855000.0,597850000.0,597855000.0,597850000.0,597855000.0,32707.0,54707260.0
1618156320,1618156320.0,60.0,597855000.0,597855000.0,597855000.0,597430000.0,597515000.0,53030.0,88714755.0
1618156380,1618156380.0,60.0,597515000.0,597515000.0,597515000.0,597495000.0,597495000.0,15854.0,26533876.0
1618156440,1618156440.0,60.0,597495000.0,597500000.0,597500000.0,597495000.0,597495000.0,23259.0,38927518.0
1618156500,1618156500.0,60.0,597495000.0,597495000.0,597505000.0,597495000.0,597505000.0,23080.0,38627515.0
1618156560,1618156560.0,60.0,597505000.0,597505000.0,597530000.0,597505000.0,597530000.0,29582.0,49507245.0
1618156620,1618156620.0,60.0,597530000.0,597530000.0,597530000.0,597525000.0,597530000.0,4662.0,7802160.0
1618156680,1618156680.0,60.0,597530000.0,597530000.0,597530000.0,597280000.0,597285000.0,86178.0,144248815.0
1618156740,1618156740.0,60.0,597285000.0,597280000.0,597280000.0,596890000.0,597000000.0,721683.0,1208803244.0
1618156800,1618156800.0,60.0,597000000.0,596995000.0,598105000.0,596995000.0,597855000.0,2127764.0,3561855239.0
1618156860,1618156860.0,60.0,597855000.0,597860000.0,597995000.0,597780000.0,597880000.0,1307722.0,2187537247.0
1618156920,1618156920.0,60.0,597880000.0,597875000.0,597875000.0,597265000.0,597265000.0,836135.0,1399559557.0
1618156980,1618156980.0,60.0,597265000.0,597195000.0,597200000.0,596215000.0,596215000.0,444268.0,744281091.0
1618157040,1618157040.0,60.0,596215000.0,596215000.0,596795000.0,596215000.0,596280000.0,146350.0,245419360.0
1618157100,1618157100.0,60.0,596280000.0,596280000.0,596280000.0,595610000.0,595995000.0,2178485.0,3654157529.0
1618157160,1618157160.0,60.0,595995000.0,595830000.0,597395000.0,595830000.0,597210000.0,266515.0,446549779.0
1618157220,1618157220.0,60.0,597210000.0,597210000.0,597410000.0,596995000.0,597410000.0,10365.0,17354946.0
1618157280,1618157280.0,60.0,597410000.0,597410000.0,597580000.0,597405000.0,597580000.0,222559.0,372538636.0
1618157340,1618157340.0,60.0,597580000.0,597580000.0,597580000.0,597560000.0,597560000.0,708562.0,1185755099.0
1618157400,1618157400.0,60.0,597560000.0,597560000.0,597975000.0,597560000.0,597975000.0,44292.0,74075615.0
1618157460,1618157460.0,60.0,597975000.0,597970000.0,598065000.0,597970000.0,598060000.0,206928.0,346000653.0
1618157520,1618157520.0,60.0,598060000.0,598065000.0,598185000.0,598065000.0,598180000.0,687659.0,1149739594.0
1618157580,1618157580.0,60.0,598180000.0,598180000.0,598185000.0,598005000.0,598005000.0,314465.0,525775974.0
1618157640,1618157640.0,60.0,598005000.0,598005000.0,598010000.0,597900000.0,597905000.0,225418.0,376949319.0
1618157700,1618157700.0,60.0,597905000.0,597905000.0,597905000.0,597525000.0,597530000.0,181508.0,303692800.0
1618157760,1618157760.0,60.0,597530000.0,597530000.0,597530000.0,597145000.0,597145000.0,484231.0,810786978.0
1618157820,1618157820.0,60.0,597145000.0,597145000.0,597350000.0,597145000.0,597345000.0,27784.0,46513522.0
1618157880,1618157880.0,60.0,597345000.0,597345000.0,597345000.0,597070000.0,597075000.0,84585.0,141659309.0
1618157940,1618157940.0,60.0,597075000.0,597110000.0,597350000.0,597110000.0,597350000.0,17252.0,28884880.0
1618158000,1618158000.0,60.0,597350000.0,597350000.0,597825000.0,597350000.0,597825000.0,57491.0,96230100.0
1618158060,1618158060.0,60.0,597825000.0,597825000.0,598040000.0,597745000.0,597745000.0,477533.0,798777206.0
1618158120,1618158120.0,60.0,597745000.0,597745000.0,597745000.0,597340000.0,597340000.0,663689.0,1110732595.0
1618158180,1618158180.0,60.0,597340000.0,597340000.0,597340000.0,597040000.0,597080000.0,168921.0,282838948.0
1618158240,1618158240.0,60.0,597080000.0,597075000.0,597080000.0,597075000.0,597075000.0,48776.0,81691391.0
1618158300,1618158300.0,60.0,597075000.0,597080000.0,597080000.0,596945000.0,597070000.0,342093.0,573056067.0
1618158360,1618158360.0,60.0,597070000.0,597070000.0,597070000.0,597065000.0,597065000.0,42355.0,70938665.0
1618158420,1618158420.0,60.0,597065000.0,597070000.0,597070000.0,596805000.0,596805000.0,169902.0,284600233.0
1618158480,1618158480.0,60.0,596805000.0,596805000.0,596810000.0,596450000.0,596450000.0,176199.0,295266551.0
1618158540,1618158540.0,60.0,596450000.0,596450000.0,596765000.0,596450000.0,596760000.0,27441.0,45991414.0
1618158600,1618158600.0,60.0,596760000.0,596765000.0,596765000.0,596370000.0,596370000.0,1318234.0,2209899952.0
1618158660,1618158660.0,60.0,596370000.0,596370000.0,596375000.0,596210000.0,596310000.0,35968.0,60318242.0
1618158720,1618158720.0,60.0,596310000.0,596310000.0,596375000.0,596305000.0,596375000.0,316754.0,531170444.0
1618158780,1618158780.0,60.0,596375000.0,596440000.0,596440000.0,596310000.0,596310000.0,1130562.0,1895633140.0
1618158840,1618158840.0,60.0,596310000.0,596310000.0,596320000.0,596305000.0,596320000.0,10261.0,17207490.0
1618158900,1618158900.0,60.0,596320000.0,596660000.0,596665000.0,596660000.0,596665000.0,30213.0,50636827.0
1618158960,1618158960.0,60.0,596665000.0,596660000.0,596665000.0,596660000.0,596660000.0,16076.0,26943199.0
1618159020,1618159020.0,60.0,596660000.0,596660000.0,596665000.0,596660000.0,596660000.0,3498.0,5862629.0
1618159080,1618159080.0,60.0,596660000.0,596660000.0,597010000.0,596660000.0,597010000.0,37936.0,63567655.0
1618159140,1618159140.0,60.0,597010000.0,597010000.0,597010000.0,596880000.0,596880000.0,5347.0,8956528.0
